Id,results
1578,145721.54715375812
1579,155073.63362740545
1580,192580.58023008957
1581,157716.25537933764
1582,127246.5264613652
1583,295244.98275030317
1584,225227.48574831622
1585,140406.92105802608
1586,114413.0863862637
1587,127060.08504724427
1588,167291.26375736002
1589,100150.18681587047
1590,126729.92264514485
1591,107730.40945649873
1592,117626.04997171878
1593,122446.58315241594
1594,163787.44358952297
1595,104833.5818287298
1596,224797.16328040225
1597,199861.95570144485
1598,210847.59643505554
1599,151885.9998753255
1600,151428.33387019084
1601,127219.1806937059
1602,130421.09145851707
1603,132395.15328800157
1604,263859.5671166148
1605,233971.20354447444
1606,160773.13447270065
1607,163780.95271923149
1608,204597.55014741636
1609,176868.9493787555
1610,159398.65506105314
1611,141208.40137424803
1612,181265.08997438732
1613,166603.0254268256
1614,142880.15868944273
1615,88105.44514753416
1616,73075.92343567387
1617,86511.42380882522
1618,135689.1830752371
1619,154491.75004149528
1620,151374.54811116247
1621,135117.58858134787
1622,152357.11273018058
1623,230448.38971254817
1624,203654.87973817188
1625,111661.92997980397
1626,167472.1696831029
1627,197274.86096800715
1628,291530.54808108695
1629,175227.24214929232
1630,322523.36484291556
1631,238265.09600513466
1632,244863.9812369665
1633,167530.91549833695
1634,189740.45904795054
1635,168161.7004433958
1636,152184.8460321223
1637,193110.06282348017
1638,200865.33979319496
1639,195759.0512974958
1640,252965.0801407908
1641,186033.76163050617
1642,265044.63182407286
1643,220839.13482413828
1644,244120.98499972705
1645,196855.91222404942
1646,161913.4421085185
1647,156926.33010425296
1648,126556.76999557685
1649,128581.69568165892
1650,110700.04758205487
1651,121012.07104326785
1652,96969.97394040492
1653,107506.25416306169
1654,153320.3505502816
1655,153673.18864951073
1656,153329.1329212432
1657,154349.61101588068
1658,154115.206650036
1659,144520.99372590517
1660,153629.93838751744
1661,372829.304077037
1662,373787.4071021052
1663,374319.423764886
1664,165396.75083780583
1665,317877.97797710064
1666,270916.2006846804
1667,281319.7459401124
1668,260659.39340711903
1669,288683.39454010647
1670,352453.2344397027
1671,271097.8523798205
1672,385378.98676320317
1673,291429.33297120733
1674,239873.21137158544
1675,193254.1817652663
1676,201947.96979690986
1677,211547.53466063587
1678,376945.7752438902
1679,393328.1636877535
1680,343280.51369562466
1681,256059.82013720722
1682,332406.29273269593
1683,186807.63192522235
1684,170816.07955025704
1685,166139.59595569826
1686,172023.03398180252
1687,161123.08498283185
1688,196483.5780194304
1689,197134.66625780912
1690,194494.8913050232
1691,179786.71260319217
1692,269336.73211122537
1693,173670.0527233168
1694,178232.49293049623
1695,165023.02469766006
1696,231782.62748889416
1697,166062.74821390532
1698,349223.4840253235
1699,261024.6006952143
1700,277630.7852498978
1701,269979.0380221016
1702,237210.99296931873
1703,232376.8172050867
1704,280899.75366112334
1705,248833.60732166283
1706,202265.19823341872
1707,234310.4179902688
1708,210557.59984594598
1709,257108.14451005892
1710,227438.5797395233
1711,268007.30184300797
1712,260118.35625252296
1713,287142.7794063579
1714,223339.6093796416
1715,216100.4307696905
1716,181899.90564939904
1717,176926.83492589436
1718,134078.44792917662
1719,231445.32636472126
1720,222328.76077709786
1721,152118.10045907384
1722,128154.16216746176
1723,154848.8968196074
1724,205835.32160061406
1725,237216.9344680127
1726,198691.85468150701
1727,162537.88313728853
1728,170420.8673624568
1729,168541.27511543012
1730,140391.56844385527
1731,122893.63006092509
1732,130470.54236613675
1733,108132.77749280549
1734,134840.97008245438
1735,124627.26418052558
1736,117088.84074574828
1737,209683.11572611003
1738,233703.27032383322
1739,215048.49260985252
1740,215136.6162766603
1741,190078.55297935655
1742,177598.0602623054
1743,173490.94670125094
1744,177281.27479681105
1745,217464.68565839532
1746,179175.27540999503
1747,222455.84878088036
1748,228655.28056196318
1749,158684.6114612054
1750,125789.51805066474
1751,236984.2634582862
1752,109132.34288708259
1753,149922.02425657556
1754,188996.14594581752
1755,168397.51121489904
1756,148545.30629527284
1757,118117.44407433414
1758,149928.5194298563
1759,154439.7475953476
1760,173476.95881537427
1761,143752.10903619684
1762,185511.96314816285
1763,180890.24381217847
1764,132601.95314321824
1765,152260.2517674621
1766,186325.95980102808
1767,210973.28043128172
1768,142580.97874405028
1769,155331.46187698035
1770,159693.32774240518
1771,137000.35764777806
1772,141136.61450201817
1773,138117.5193389028
1774,141720.18669469916
1775,141553.01140174142
1776,140907.6740699919
1777,105318.72114236705
1778,143224.2029737149
1779,138455.2205370954
1780,158741.6965188371
1781,130305.09845887427
1782,87293.2528628924
1783,147456.42862317796
1784,103102.31673938107
1785,120106.10076711036
1786,152520.7448153152
1787,162050.64740415706
1788,101408.69448274712
1789,84284.91500739184
1790,82880.79758038706
1791,189213.60587827972
1792,153073.2104607553
1793,132345.63865367105
1794,157393.82857254535
1795,131694.67641612445
1796,179852.42052974136
1797,119662.65056088912
1798,130314.73429744072
1799,119486.50722930813
1800,139832.27651950347
1801,124983.10312640938
1802,127395.8935052623
1803,147796.40120172192
1804,126569.28418938091
1805,129236.93452761693
1806,110144.58380548195
1807,130266.1464831114
1808,121171.56187246143
1809,116066.43908134042
1810,138896.19403209432
1811,156821.37298301773
1812,88829.07444580096
1813,144752.10894988663
1814,132053.48304785776
1815,66515.05724009915
1816,117697.6713907227
1817,108391.12399857989
1818,162463.55094592666
1819,133955.88403292478
1820,85138.45305031417
1821,148382.5767683569
1822,152356.36350779908
1823,121186.53793418557
1824,134768.17702480764
1825,137125.3829186499
1826,128484.49782154211
1827,91867.59773742291
1828,138661.26335180883
1829,132272.7478502569
1830,126078.98803433878
1831,130072.18906859876
1832,162886.31698552566
1833,139798.79836786672
1834,138012.70896189738
1835,149436.90589438262
1836,125992.99316382132
1837,128186.44580497942
1838,138776.71388363998
1839,118566.2568372112
1840,168682.1944325009
1841,138000.59022544965
1842,147922.19957524212
1843,131897.7924235249
1844,151130.162867774
1845,149315.56312667878
1846,158982.71774139657
1847,180701.71388947242
1848,71755.03840867485
1849,125397.9286916942
1850,116463.77687137041
1851,152901.3700867174
1852,140131.10430512557
1853,146718.69152004475
1854,172584.44999303514
1855,164031.6247250263
1856,239649.2196486899
1857,151111.5709278262
1858,145511.44014177835
1859,129002.85204903138
1860,154453.2257301407
1861,128177.21324689154
1862,274594.87679092784
1863,258718.17999564263
1864,258733.54137733232
1865,395695.1229365823
1866,354812.3532224196
1867,220011.14942133374
1868,296350.5611717912
1869,207394.51424240877
1870,223879.5949012592
1871,262805.4090773382
1872,168232.29658995374
1873,242582.02912615906
1874,149077.41800467946
1875,197332.44484511288
1876,202307.56907461985
1877,214745.5660685308
1878,195377.02735757653
1879,129259.3219701153
1880,131330.31697042278
1881,263124.617997098
1882,250811.458666016
1883,189753.68114094698
1884,206226.90331841307
1885,222634.25571066156
1886,286133.5104664163
1887,217832.7789713568
1888,263029.4980969734
1889,176557.47694507692
1890,143041.77331461717
1891,165635.790447405
1892,122601.49055932567
1893,135369.1090164942
1894,126755.12695079946
1895,127699.64462497277
1896,119535.55110590046
1897,138156.23352537316
1898,121297.75193668556
1899,181785.6739125416
1900,167331.80067787017
1901,183588.6527378244
1902,162567.0928680486
1903,191721.3756138337
1904,166462.6697272468
1905,199439.6351537513
1906,159075.86034610396
1907,197633.99858954127
1908,138499.6592037284
1909,138102.18922122644
1910,140162.82796103365
1911,212271.09414296274
1912,243159.0295570736
1913,153619.2086109704
1914,131465.23355218663
1915,339208.52758300444
1916,141925.99676025228
1917,229134.6029081759
1918,133943.36930879432
1919,165842.42533325113
1920,155071.20511746962
1921,347593.95148860605
1922,318189.3847460712
1923,215152.78484409445
1924,214168.58244475507
1925,193955.14569801578
1926,364479.37291327084
1927,129208.61614345976
1928,159006.2849216101
1929,124716.35974209629
1930,147198.2442103887
1931,136743.40695850173
1932,130135.03275303272
1933,162014.51946258033
1934,181005.19866874625
1935,176727.2636439988
1936,207347.3407122433
1937,187676.29281778366
1938,170012.22616394202
1939,238926.24540571056
1940,189319.54324790553
1941,171881.73575500125
1942,194275.29482845834
1943,208490.66235816304
1944,368618.3318793019
1945,405780.03704374935
1946,157477.36145577545
1947,194623.99120056807
1948,165949.24879423072
1949,258199.93324582538
1950,185198.464049831
1951,237161.06423985458
1952,201077.4065290503
1953,178560.96183313092
1954,181080.50099648573
1955,135991.7677197561
1956,182054.76590320087
1957,154600.65365243808
1958,228715.50917376654
1959,143667.53519560205
1960,112160.32242366867
1961,141610.92430232087
1962,97986.1158345757
1963,104393.90019361896
1964,108247.36200848751
1965,154496.54040959757
1966,151157.01449256227
1967,322351.4058067197
1968,368214.1651090788
1969,397161.63066784694
1970,404975.70606633706
1971,358860.8240147023
1972,361818.45130488195
1973,290321.6684776795
1974,335354.09291325154
1975,182207.3143026066
1976,274063.8766244635
1977,349562.60840936925
1978,362603.1604373859
1979,330743.83911183826
1980,211200.6498254951
1981,356301.41838280053
1982,212539.98711076783
1983,193739.461904591
1984,165453.10641186027
1985,238176.73323244744
1986,205300.6980153667
1987,177062.37488423448
1988,173066.50535334315
1989,195108.55581351783
1990,215424.97763322806
1991,229531.5180857053
1992,220930.4794060949
1993,161176.53732202807
1994,208369.79154114958
1995,186111.73175718953
1996,219883.73417251708
1997,304653.9584794625
1998,318947.5463624323
1999,296073.67953538266
2000,305388.9480277423
2001,209243.82033969858
2002,246506.24528496392
2003,267335.5339128195
2004,295406.0145135375
2005,228249.15439614796
2006,223297.62562889286
2007,245233.3626832066
2008,211363.82783415564
2009,221176.6711734834
2010,187248.46138510812
2011,141967.47188150315
2012,173314.9126490325
2013,183010.31848380444
2014,187820.80877492647
2015,214692.1846945514
2016,201848.95035239923
2017,194796.8695809309
2018,151644.42909125067
2019,131285.7163719935
2020,109961.85065743708
2021,117645.76298841403
2022,183633.88305050114
2023,156681.5578186573
2024,275596.8032270902
2025,354373.6981164522
2026,174912.36353120045
2027,164286.03651170572
2028,150667.75106173844
2029,168288.08027331752
2030,251809.43307216396
2031,227479.45416644626
2032,246485.38158629485
2033,245262.01332981666
2034,170461.6528812008
2035,227945.00589419724
2036,191111.7908413738
2037,181243.52500489392
2038,230504.2503210214
2039,222575.78942279896
2040,202339.75116000194
2041,174541.34841288519
2042,212592.4659858512
2043,186113.0389990192
2044,168697.66848046615
2045,198013.66209160505
2046,154130.0244158716
2047,141951.79674293727
2048,137435.6729611976
2049,139171.86497200155
2050,177518.37728314893
2051,101101.6265370761
2052,115275.84592146047
2053,148058.88623936527
2054,143147.4908293855
2055,141589.91236334358
2056,142356.4759882511
2057,104745.81134623605
2058,221645.10634073507
2059,133835.88120877132
2060,180479.96784790372
2061,168042.4035439042
2062,124622.53951113456
2063,112108.88110865351
2064,142237.13808127303
2065,147819.83242560353
2066,165664.49786518968
2067,105629.70220905592
2068,140916.29737589956
2069,86424.62235942481
2070,108559.52951429921
2071,115901.0338130496
2072,140414.30660121745
2073,138306.7802016817
2074,160964.89381344258
2075,139554.2139107468
2076,111751.1656771642
2077,165678.06862673428
2078,133678.21699542963
2079,132847.35076711318
2080,119735.82062282859
2081,125109.35661213228
2082,128623.96752916745
2083,146410.99407335388
2084,107205.21555628629
2085,126529.56241099385
2086,102514.37174426611
2087,114005.88895078437
2088,101561.33418178908
2089,73817.96709847746
2090,129871.19767220403
2091,129326.12385480071
2092,135535.5529777339
2093,130210.35180184964
2094,122573.30988239904
2095,177524.76207931509
2096,126339.17133090002
2097,98536.46475686411
2098,154290.5037816107
2099,57584.68525842068
2100,103475.39710502577
2101,131848.09613015165
2102,116333.22149394365
2103,94760.9535796693
2104,155853.23193959147
2105,122816.94724915935
2106,149893.8785224791
2107,174456.67446137455
2108,101245.7974596195
2109,100705.78219865501
2110,133798.493099517
2111,155116.08144838846
2112,139451.5095508104
2113,123582.80530087173
2114,136901.65517351852
2115,162489.18684822618
2116,121480.40645217773
2117,151845.89044865212
2118,122881.74884158741
2119,124404.67326508639
2120,131558.66663064374
2121,163775.09821364036
2122,129154.93488336551
2123,91571.23986341193
2124,158876.04407423642
2125,141050.67351713902
2126,165363.20468606855
2127,157103.03206331705
2128,140254.05405839192
2129,162664.74039136112
2130,132648.51890155164
2131,146344.09976724087
2132,108492.01638730949
2133,121186.31571135575
2134,146137.98290486285
2135,162761.84066992204
2136,156283.47849480258
2137,97750.45413032685
2138,131510.98091856536
2139,145650.44905650947
2140,142099.71304790236
2141,153216.3596449433
2142,127658.50278956105
2143,165104.16005291406
2144,145211.60282425204
2145,134638.00912144227
2146,189213.57891726392
2147,172224.71809375015
2148,147519.18819724175
2149,157632.6623705942
2150,230785.041321765
2151,112951.95996206146
2152,188089.45341564412
2153,176026.3897725047
2154,96078.15417065765
2155,139962.69224464754
2156,230381.62015990962
2157,231715.66161554304
2158,245176.42979307502
2159,208391.37863118554
2160,177797.72594796805
2161,231473.78615394572
2162,298817.475343598
2163,343933.83258962346
2164,238565.2375506293
2165,201687.73319956454
2166,159044.2495347946
2167,227256.41264815995
2168,206150.44662916983
2169,198795.51646204232
2170,215618.6793990063
2171,149723.5061154883
2172,128232.78651053792
2173,177710.03679787976
2174,226782.48000062228
2175,285012.7354686647
2176,320973.5714931716
2177,246353.9186652878
2178,204839.09582288295
2179,139760.99881519523
2180,194121.6244727949
2181,190102.58038825027
2182,224326.05178780702
2183,187912.48863316188
2184,114470.06952048253
2185,141832.5745481079
2186,139262.3430181968
2187,159996.7908848984
2188,151071.07318120706
2189,250209.6493535777
2190,122590.71495186133
2191,110570.81299890051
2192,132219.6669102194
2193,118159.25005660372
2194,110841.53781360584
2195,160854.56543291762
2196,127958.0485768659
2197,125441.35887439136
2198,144379.15022216967
2199,166633.60565551388
2200,165439.90241361212
2201,144287.9675514195
2202,188328.41877073803
2203,161267.00686220962
2204,179004.1771275234
2205,129351.09879363998
2206,145722.8815100112
2207,204003.48444849456
2208,255866.03447175014
2209,248643.1478770437
2210,141226.74807753053
2211,129856.6743815232
2212,120201.09770262724
2213,112659.54690800865
2214,142860.07012225036
2215,102388.21049276377
2216,151245.86226658235
2217,163799.99487056507
2218,123324.719462436
2219,147317.82096956525
2220,155674.9547732827
2221,340963.8753021461
2222,292691.0833418972
2223,276719.1200971928
2224,211648.96954942532
2225,123416.87238887495
2226,190612.5649300025
2227,190615.33577015434
2228,280116.9885379883
2229,241334.91502701305
2230,155732.66550923348
2231,209006.89311508226
2232,180957.3510026228
2233,181559.0494096948
2234,240193.3638251886
2235,235129.3423960487
2236,246142.85135388921
2237,303492.39299653936
2238,198688.4287696378
2239,151962.30717083623
2240,153060.29128830147
2241,162780.13420815452
2242,113460.85871754124
2243,118381.01528047098
2244,103135.04235136854
2245,118711.86653902769
2246,143224.6218820304
2247,110849.30329580494
2248,117918.65854203701
2249,110368.07019428769
2250,126597.98310464303
2251,147261.20067296678
2252,187926.20761039655
2253,156788.54901469435
2254,176549.09942066882
2255,179832.02379675827
2256,169505.39945755026
2257,215042.12762685516
2258,157445.58138417877
2259,178610.49551757425
2260,155902.35470972265
2261,203806.90176734945
2262,213445.3464774961
2263,373761.0993628608
2264,302603.1931899255
2265,161884.1922075399
2266,301486.8891699863
2267,348905.1101577948
2268,165023.21054161762
2269,150447.58121651632
2270,194179.70627203037
2271,223180.85660103138
2272,194477.3042764648
2273,165828.21552341178
2274,191263.3957581387
2275,182291.37033604024
2276,195666.97041434623
2277,195723.55420151423
2278,147475.2627009378
2279,153833.6062789419
2280,121697.94609210751
2281,162789.768649004
2282,176822.10385950937
2283,102605.0943077774
2284,116568.62339800064
2285,151439.7143240868
2286,113698.18664735692
2287,406599.7230090762
2288,283976.1580688821
2289,377547.97898384393
2290,449816.61690165114
2291,345729.3008999269
2292,421311.6315547479
2293,476653.5313452274
2294,370506.68822248594
2295,416689.82565762405
2296,274722.4806243463
2297,397704.9708779856
2298,343242.28150843305
2299,347251.1047032962
2300,326554.07781869714
2301,336696.62292387907
2302,256416.06261423384
2303,236569.61027198023
2304,252802.21824912122
2305,204978.63648087863
2306,192281.45056836892
2307,194725.46500219806
2308,205623.0984120045
2309,278628.3893522736
2310,216335.41582437351
2311,191965.21331018466
2312,173281.1525318431
2313,163110.77356302383
2314,176685.8266657133
2315,169425.9786258868
2316,187767.83414419706
2317,200530.21989029023
2318,177473.95619311673
2319,180961.87680596512
2320,174511.85154060213
2321,242208.19122782128
2322,181024.960948987
2323,199317.23696087406
2324,185737.1940519648
2325,201717.88261496552
2326,174776.80378162148
2327,205567.46648405798
2328,226382.80279197922
2329,191515.42309503708
2330,184391.19284023702
2331,355962.0355326963
2332,386519.6229989239
2333,322333.2161579239
2334,275419.1032062017
2335,292493.7346969963
2336,315800.1577122258
2337,199087.6430639512
2338,264349.06158341735
2339,206213.9875338249
2340,383190.3149278909
2341,214103.26919073737
2342,237031.33155564353
2343,233311.49503055174
2344,211933.48074435393
2345,244442.10051415695
2346,217557.61475869388
2347,206486.68323379755
2348,245038.29923625127
2349,194206.54469596673
2350,279645.65969789826
2351,278146.53880224825
2352,243217.14430123457
2353,249321.47660300886
2354,140540.5639951094
2355,143805.6080926736
2356,147392.22623559218
2357,189971.44886500866
2358,201450.998983431
2359,128639.8709329669
2360,113290.95773295134
2361,146456.89046398344
2362,233439.4591448916
2363,135203.07984005508
2364,153604.49817524862
2365,204858.97410146057
2366,186150.8727013086
2367,203034.38237339392
2368,217702.11424729167
2369,200538.91253109233
2370,170695.70733968547
2371,168287.75018496334
2372,192380.134330549
2373,257905.41717299793
2374,270911.02097205963
2375,230577.4045977613
2376,240040.63512070687
2377,267255.2881672382
2378,187092.26103923604
2379,209211.67669522174
2380,160048.65221270514
2381,176650.95054201366
2382,212390.9807992546
2383,205124.15291303
2384,252569.16417571495
2385,164439.0348096472
2386,136489.4477961666
2387,133027.14402043936
2388,102325.26491846137
2389,125490.294431757
2390,190022.14209086198
2391,139379.3620409253
2392,115799.233925418
2393,188128.82591174677
2394,139920.2183603557
2395,207232.18642512627
2396,143382.82308152592
2397,207204.40121643298
2398,134084.9395807733
2399,106090.1006431501
2400,92703.7004833881
2401,140561.5107438261
2402,123878.25891351714
2403,138802.5570869892
2404,150031.1097627691
2405,161325.25265062135
2406,151560.71641168176
2407,118772.27978109414
2408,153772.14401166665
2409,107444.97484870513
2410,172219.07709329433
2411,113745.58450065315
2412,157056.0395271932
2413,130101.16670460558
2414,147202.53737157496
2415,131401.19751691888
2416,118498.04174582342
2417,147432.3598465466
2418,145673.36999736296
2419,125394.15870495597
2420,124618.18847745651
2421,147475.05798225268
2422,113534.22323688747
2423,109416.13325465043
2424,142892.0862564683
2425,197694.33816407132
2426,144928.03097170184
2427,122973.59964232391
2428,187430.57778340924
2429,103872.64981368724
2430,125087.4511649378
2431,119083.12395777248
2432,157132.45163692822
2433,152894.69316099084
2434,146969.19332188976
2435,160730.21275304764
2436,113856.1322666613
2437,125190.84426227523
2438,122416.45761193532
2439,99878.53483253015
2440,114799.4272799021
2441,117387.01868882246
2442,93186.0784421134
2443,122742.10992172507
2444,145115.2402728628
2445,129767.3144932141
2446,134116.49321108309
2447,173673.7124918207
2448,149619.12653754992
2449,104319.98163364475
2450,152599.7073623303
2451,140296.5655130454
2452,166824.0469327566
2453,86786.62982001333
2454,140340.5118420206
2455,141372.56632941062
2456,160406.27705509332
2457,177782.60976601607
2458,134865.24999211248
2459,117616.26010974334
2460,137708.4099474013
2461,132736.09541324107
2462,135425.78838659904
2463,132529.62190640467
2464,180366.77713744107
2465,143207.70392164163
2466,152572.0957084524
2467,121468.78949273155
2468,140537.0663996918
2469,136074.8364962837
2470,188732.89145553324
2471,161091.6334589649
2472,144293.0622352218
2473,135307.78668812616
2474,119714.276427451
2475,202160.76501686714
2476,110891.23084719713
2477,118278.78392945282
2478,152744.99569238198
2479,107680.93019175155
2480,157111.2858209747
2481,129818.62748243485
2482,168246.36483329203
2483,115490.43824706323
2484,122415.77702307532
2485,136466.97459433973
2486,180312.61434392838
2487,174949.0176120877
2488,161132.7712724267
2489,157476.17347998728
2490,147029.65117974448
2491,137629.5828895145
2492,186413.74078490137
2493,162125.81809502395
2494,145280.56223074056
2495,88687.26146408601
2496,206621.23937924957
2497,155059.64947906072
2498,111975.12078095085
2499,91343.34655057875
2500,152918.75964591964
2501,134322.45505595673
2502,138592.73467064765
2503,139307.8294555131
2504,164115.8870061994
2505,209891.36499011872
2506,254122.44296220603
2507,278414.29859264643
2508,249844.02225731837
2509,216873.5279245792
2510,207464.87031282025
2511,170964.73985756104
2512,219327.22646058086
2513,207583.71701499744
2514,169432.84478868844
2515,163346.45381650262
2516,173668.38899419122
2517,155135.6187213384
2518,158783.70071691438
2519,247415.90558660863
2520,209523.1831220325
2521,185406.2279132417
2522,225538.00639330197
2523,124688.44662735617
2524,134919.8687353025
2525,149827.6853624936
2526,151728.24795136583
2527,125356.05094546269
2528,183180.66964587095
2529,160418.6948537499
2530,121851.01382247647
2531,264627.0153902804
2532,227478.0149165264
2533,195697.29584266507
2534,219287.89839186607
2535,289792.8729210098
2536,224726.51183366298
2537,242141.93196715938
2538,175410.48441531236
2539,179531.7423926926
2540,175374.86233900717
2541,173979.97820012292
2542,162317.90078747907
2543,135740.18240159343
2544,127008.70956733535
2545,130364.34920062494
2546,121664.28783540417
2547,128804.70234189015
2548,157301.94569316256
2549,170881.5802700188
2550,166945.85662739933
2551,142316.19481788424
2552,143292.14908933252
2553,101649.829342739
2554,87624.26941401063
2555,134262.48894895142
2556,100537.96328359368
2557,127066.09474832805
2558,158781.26755377284
2559,163851.38232340672
2560,159623.87865668786
2561,161745.4106879451
2562,184180.8709968007
2563,151426.15031829348
2564,186523.26978700017
2565,164786.4359198609
2566,180938.16040388827
2567,142692.83128403308
2568,196302.1192047649
2569,206795.78440242616
2570,143855.94813033083
2571,215021.4441086579
2572,149698.66337821397
2573,222835.54805341503
2574,168879.08238887577
2575,141248.10179501126
2576,157427.07611261116
2577,162278.43283435216
2578,108556.68975961852
2579,104200.44316257721
2580,101602.28051547556
2581,92605.37122935905
2582,129945.00432817644
2583,286548.06815827143
2584,165068.97315793775
2585,193002.87217590158
2586,212498.4885955556
2587,197129.77687971405
2588,149821.89309828437
2589,145327.45916447285
2590,198624.00456081252
2591,202464.45578271517
2592,206437.0868151638
2593,242728.74610399897
2594,171713.09779675986
2595,193635.82044161297
2596,292122.88553915545
2597,188766.59390912045
2598,290706.99457347335
2599,165013.5922903532
2600,162185.13167273355
2601,174015.59033137525
2602,81392.1287357638
2603,97073.86268165686
2604,84921.32351227067
2605,92288.66784480956
2606,150305.33745451766
2607,205017.13464775714
2608,168028.12501189933
2609,161886.27154757647
2610,115831.66717711472
2611,163916.75371999532
2612,168309.2798924825
2613,126280.72673253063
2614,121858.68831908691
2615,159190.73130212387
2616,145178.43026355802
2617,195614.47185363315
2618,204579.26052252663
2619,198395.14624814672
2620,184524.60614087095
2621,172862.62095982276
2622,180752.59470087793
2623,233583.48332704246
2624,297819.7002716929
2625,301831.8338514204
2626,169793.46781571335
2627,169066.74612360416
2628,212221.9152882709
2629,412511.48236857995
2630,371023.82337350445
2631,465666.69599365303
2632,401758.67871925083
2633,309162.6105626729
2634,413288.8349325395
2635,188593.7192854223
2636,188242.5651671764
2637,180888.10158232725
2638,268353.80104039586
2639,178711.36779123687
2640,153254.10423430544
2641,105763.31582636267
2642,179662.383227458
2643,102900.44488071975
2644,125089.7353007127
2645,104276.38719583915
2646,93123.83616517282
2647,107224.02072486981
2648,145508.8862835889
2649,158527.42120316566
2650,152199.89718296667
2651,153748.57646347323
2652,375382.88691153156
2653,242053.0881335577
2654,275275.5888549804
2655,385889.3233249588
2656,327327.82956320164
2657,355332.9988445458
2658,311033.38052471896
2659,324956.1007070804
2660,375011.5901517153
2661,386906.0026557358
2662,371045.4855049299
2663,291527.10055847134
2664,270701.0091382706
2665,321157.2933608836
2666,294377.7561923214
2667,164017.59719033568
2668,174166.3328769858
2669,177859.06758322968
2670,271211.69229496893
2671,179466.34952944505
2672,203732.1340319162
2673,203231.74266048768
2674,200846.98956851213
2675,192192.67114368986
2676,182578.70380403608
2677,199149.2367903861
2678,212915.2544840252
2679,302955.0912684794
2680,300958.39395492966
2681,385359.4172477105
2682,329883.3743166829
2683,302327.4187306704
2684,293887.18059227034
2685,241382.4118578652
2686,243011.33222516673
2687,292603.23056953936
2688,211202.1450790392
2689,207187.9242664114
2690,372819.24087940727
2691,198351.76629172373
2692,136879.4216215869
2693,202703.39631321258
2694,136934.51329019733
2695,194690.64725388677
2696,181743.02344154526
2697,186148.98748518835
2698,159060.94266146896
2699,175879.82814007954
2700,149961.4515216182
2701,145363.59290263755
2702,114789.30054992417
2703,124841.17891914045
2704,137716.7152847149
2705,168268.401433333
2706,123125.11798804085
2707,118908.09278531083
2708,133227.48269163672
2709,101380.59554437382
2710,124891.98039928128
2711,164894.59962157888
2712,301170.1166730764
2713,166689.48415040143
2714,154308.63907625276
2715,173598.38234568315
2716,147676.85382760374
2717,198582.5106923122
2718,215362.4659625491
2719,149671.51464582956
2720,171094.1563218121
2721,128269.59241904278
2722,160289.36362035255
2723,136258.09313434886
2724,122533.9454317106
2725,122117.68971249659
2726,151436.261167835
2727,168685.92070507677
2728,175229.38395577818
2729,142664.9618305885
2730,141706.86619256117
2731,127968.06848334054
2732,137476.01606083094
2733,154074.0263414685
2734,146078.16733993232
