Id,SalePrice
2291,269500
2292,274900
2293,386250
2294,285000
2295,314813
2296,155835
2297,325624
2298,274000
2299,275000
2300,255000
2301,318000
2302,210000
2303,200000
2304,155835
2305,196000
2306,185850
2307,185850
2308,202500
2309,266000
2310,202500
2311,171750
2312,162000
2313,162000
2314,156932
2315,156932
2316,156932
2317,176000
2318,172785
2319,163990
2320,176485
2321,174000
2322,159895
2323,174000
2324,180000
2325,164990
2326,170000
2327,180000
2328,183200
2329,172400
2330,172400
2331,290000
2332,315000
2333,271000
2334,248000
2335,271000
2336,290000
2337,208300
2338,147000
2339,176432
2340,311872
2341,155835
2342,200000
2343,200000
2344,180000
2345,190000
2346,186500
2347,186500
2348,186500
2349,186500
2350,189000
2351,182000
2352,232000
2353,210000
2354,123600
2355,141000
2356,141000
2357,173000
2358,173000
2359,99500
2360,80000
2361,127000
2362,162500
2363,130500
2364,130500
2365,148800
2366,164500
2367,164500
2368,173733
2369,164500
2370,172500
2371,165000
2372,176000
2373,185000
2374,216000
2375,165000
2376,162500
2377,156500
2378,154000
2379,148000
2380,134500
2381,133000
2382,134500
2383,178000
2384,208500
2385,142500
2386,119000
2387,129000
2388,90000
2389,98300
2390,115000
2391,124500
2392,109008
2393,140000
2394,100000
2395,124500
2396,117500
2397,124500
2398,119000
2399,39300
2400,85500
2401,79500
2402,100000
2403,110000
2404,110000
2405,108000
2406,132000
2407,98600
2408,124500
2409,98600
2410,119000
2411,110000
2412,118500
2413,109008
2414,118000
2415,110000
2416,110000
2417,109500
2418,109000
2419,109008
2420,100000
2421,119000
2422,66500
2423,80000
2424,113000
2425,98300
2426,97000
2427,110000
2428,143500
2429,110000
2430,128500
2431,108000
2432,112500
2433,112500
2434,97000
2435,137000
2436,88000
2437,109500
2438,123000
2439,80000
2440,110000
2441,55000
2442,64500
2443,82500
2444,105900
2445,79000
2446,66500
2447,105900
2448,116900
2449,64500
2450,96500
2451,105900
2452,110000
2453,100000
2454,107500
2455,105000
2456,95000
2457,107900
2458,110000
2459,103200
2460,89000
2461,116900
2462,105000
2463,105000
2464,105900
2465,141000
2466,140200
2467,79000
2468,98000
2469,80500
2470,140000
2471,118000
2472,103000
2473,103000
2474,66500
2475,135000
2476,110000
2477,127000
2478,128000
2479,125000
2480,62383
2481,125000
2482,131500
2483,125000
2484,122000
2485,117000
2486,112500
2487,160000
2488,125500
2489,132000
2490,135000
2491,79000
2492,134000
2493,119000
2494,109008
2495,108000
2496,182900
2497,82500
2498,145000
2499,84000
2500,118000
2501,99900
2502,116900
2503,107400
2504,93000
2505,175900
2506,164990
2507,164990
2508,164990
2509,185000
2510,192000
2511,178000
2512,180000
2513,178000
2514,168500
2515,126000
2516,185900
2517,123600
2518,123600
2519,183000
2520,224900
2521,190000
2522,208500
2523,108000
2524,132500
2525,125000
2526,110000
2527,110000
2528,88000
2529,120500
2530,117000
2531,203000
2532,185900
2533,180000
2534,203000
2535,210000
2536,221000
2537,204000
2538,155835
2539,179600
2540,163990
2541,180000
2542,190000
2543,84900
2544,82500
2545,115000
2546,110000
2547,125000
2548,126000
2549,126000
2550,320000
2551,140000
2552,108000
2553,80000
2554,113000
2555,111000
2556,82500
2557,108000
2558,37900
2559,135000
2560,139000
2561,116900
2562,158000
2563,108000
2564,164000
2565,98300
2566,126175
2567,82500
2568,172500
2569,137000
2570,120000
2571,144000
2572,124000
2573,143500
2574,145000
2575,109900
2576,80000
2577,120500
2578,78000
2579,52000
2580,34900
2581,34900
2582,68400
2583,235000
2584,128500
2585,192000
2586,183000
2587,119500
2588,129500
2589,129500
2590,149300
2591,140000
2592,201000
2593,201000
2594,129000
2595,187500
2596,220000
2597,202900
2598,202900
2599,185000
2600,98300
2601,140000
2602,75000
2603,81000
2604,75000
2605,75000
2606,129500
2607,119500
2608,121500
2609,112000
2610,100000
2611,84500
2612,112000
2613,110000
2614,110000
2615,119000
2616,135000
2617,139000
2618,108480
2619,132000
2620,172400
2621,165600
2622,165600
2623,180000
2624,179540
2625,213500
2626,163900
2627,110000
2628,118000
2629,361919
2630,325000
2631,361919
2632,325000
2633,189000
2634,374000
2635,137000
2636,180000
2637,133000
2638,178900
2639,167900
2640,100000
2641,110000
2642,133000
2643,106000
2644,89500
2645,118000
2646,89500
2647,118000
2648,127500
2649,119000
2650,148500
2651,148500
2652,280000
2653,192000
2654,233170
2655,274000
2656,275000
2657,318061
2658,225000
2659,219210
2660,325300
2661,372402
2662,274000
2663,200000
2664,266000
2665,277500
2666,277500
2667,162000
2668,162000
2669,164990
2670,156932
2671,156932
2672,160200
2673,160200
2674,160200
2675,167240
2676,180000
2677,172400
2678,172785
2679,271000
2680,271000
2681,271000
2682,290000
2683,238000
2684,271000
2685,271000
2686,178900
2687,169990
2688,195400
2689,186500
2690,227875
2691,186500
2692,123600
2693,176485
2694,141000
2695,173000
2696,173000
2697,173000
2698,55000
2699,99500
2700,99500
2701,130500
2702,128500
2703,112000
2704,98300
2705,125500
2706,130500
2707,130500
2708,125500
2709,88000
2710,128500
2711,165000
2712,196000
2713,151000
2714,151000
2715,148800
2716,148800
2717,151000
2718,176000
2719,79500
2720,134000
2721,124500
2722,143000
2723,138500
2724,134500
2725,88000
2726,119000
2727,120500
2728,119500
2729,128500
2730,124500
2731,124500
2732,123000
2733,108000
2734,124500
2735,110000
2736,98300
2737,119000
2738,119000
2739,110000
2740,109008
2741,124000
2742,114500
2743,124500
2744,129000
2745,109000
2746,109000
2747,132000
2748,123000
2749,135000
2750,120500
2751,109008
2752,139000
2753,98300
2754,107500
2755,135000
2756,64500
2757,73000
2758,86000
2759,109008
2760,79000
2761,110000
2762,98600
2763,180000
2764,109900
2765,140000
2766,60000
2767,87500
2768,136500
2769,112500
2770,134500
2771,100000
2772,107500
2773,110000
2774,103000
2775,87000
2776,105900
2777,105900
2778,64500
2779,90000
2780,106500
2781,100000
2782,107900
2783,96500
2784,93000
2785,116900
2786,80500
2787,100000
2788,108500
2789,79000
2790,79000
2791,110000
2792,34900
2793,60000
2794,108000
2795,107900
2796,64500
2797,79500
2798,64500
2799,55000
2800,102000
2801,109900
2802,100000
2803,79500
2804,98300
2805,84000
2806,82500
2807,123600
2808,125500
2809,125500
2810,80000
2811,119500
2812,142500
2813,135000
2814,135000
2815,109500
2816,131000
2817,131000
2818,133000
2819,185000
2820,124500
2821,118000
2822,105000
2823,136900
2824,135500
2825,93000
2826,128900
2827,107900
2828,171000
2829,129500
2830,155835
2831,192000
2832,164990
2833,194000
2834,155835
2835,192000
2836,180000
2837,128500
2838,144000
2839,169500
2840,185000
2841,185900
2842,221000
2843,123600
2844,119500
2845,82500
2846,180000
2847,156000
2848,120000
2849,180000
2850,222500
2851,173500
2852,192500
2853,204750
2854,131500
2855,185000
2856,173900
2857,190000
2858,185000
2859,120500
2860,81000
2861,110000
2862,165400
2863,123600
2864,144500
2865,131500
2866,130000
2867,79900
2868,55000
2869,79000
2870,98300
2871,86000
2872,64500
2873,84900
2874,115000
2875,119900
2876,139500
2877,130500
2878,100000
2879,113000
2880,102000
2881,109500
2882,124000
2883,132000
2884,145000
2885,135000
2886,159000
2887,81000
2888,135000
2889,102000
2890,125500
2891,119500
2892,34900
2893,34900
2894,55993
2895,235000
2896,235000
2897,132250
2898,126000
2899,178000
2900,129500
2901,159000
2902,143000
2903,193879
2904,270000
2905,100000
2906,129500
2907,83500
2908,84500
2909,126000
2910,80000
2911,83500
2912,132250
2913,75000
2914,75000
2915,75000
2916,83500
2917,84500
2918,129500
2919,165600
