Id,SalePrice
2677,172400
2678,172785
2679,290000
2680,290000
2681,290000
2682,290000
2683,238000
2684,290000
2685,190000
2686,169990
2687,147000
2688,147000
2689,186500
2690,186500
2691,186500
2692,123600
2693,164990
2694,155000
2695,173000
2696,173000
2697,172400
2698,55000
2699,99500
2700,99500
2701,130500
2702,128500
2703,112000
2704,98300
2705,88000
2706,119000
2707,110000
2708,110000
2709,110000
2710,128500
2711,143000
2712,196000
2713,151000
2714,151000
2715,151000
2716,148800
2717,151000
2718,176000
2719,79500
2720,179900
2721,124500
2722,140000
2723,127000
2724,88000
2725,135000
2726,124500
2727,120500
2728,119500
2729,110000
2730,135000
2731,119000
2732,97000
2733,120000
2734,132000
2735,110000
2736,98300
2737,119000
2738,110000
2739,140000
2740,135000
2741,99900
2742,114500
2743,135000
2744,129000
2745,132000
2746,109000
2747,135000
2748,123000
2749,135000
2750,140000
2751,132000
2752,98300
2753,98300
2754,107500
2755,135000
2756,64500
2757,64500
2758,117000
2759,109008
2760,64500
2761,110000
2762,88000
2763,140000
2764,98600
2765,205000
2766,60000
2767,87500
2768,112500
2769,97000
2770,139000
2771,97500
2772,107500
2773,91300
2774,103000
2775,64500
2776,66500
2777,105900
2778,64500
2779,90000
2780,110000
2781,96500
2782,135000
2783,135000
2784,93000
2785,105900
2786,100000
2787,100000
2788,87000
2789,79000
2790,79000
2791,110000
2792,34900
2793,60000
2794,80500
2795,105000
2796,115000
2797,79500
2798,87000
2799,125500
2800,79000
2801,108000
2802,100000
2803,140000
2804,80000
2805,82500
2806,80000
2807,176000
2808,110000
2809,132500
2810,110000
2811,119500
2812,142500
2813,135000
2814,135000
2815,137500
2816,131000
2817,108000
2818,127000
2819,185000
2820,124500
2821,108000
2822,135000
2823,119000
2824,158000
2825,93000
2826,135000
2827,135000
2828,171000
2829,129500
2830,155835
2831,192000
2832,163990
2833,203000
2834,155835
2835,176432
2836,180000
2837,110000
2838,123600
2839,169500
2840,183000
2841,185900
2842,185000
2843,123600
2844,119500
2845,82500
2846,180000
2847,224900
2848,230000
2849,180000
2850,192500
2851,173500
2852,192500
2853,185900
2854,131500
2855,230000
2856,155835
2857,180000
2858,164990
2859,98300
2860,81000
2861,110000
2862,180000
2863,123600
2864,144500
2865,140000
2866,130000
2867,79900
2868,55000
2869,79000
2870,98300
2871,86000
2872,64500
2873,84900
2874,91000
2875,140000
2876,132000
2877,109008
2878,100000
2879,113000
2880,102000
2881,140000
2882,116900
2883,109000
2884,123000
2885,107900
2886,135000
2887,80000
2888,135000
2889,79000
2890,125500
2891,135000
2892,34900
2893,120000
2894,34900
2895,235000
2896,208900
2897,129500
2898,126000
2899,178000
2900,112000
2901,132250
2902,143000
2903,187500
2904,270000
2905,100000
2906,129500
2907,75000
2908,135000
2909,135000
2910,75000
2911,75000
2912,143000
2913,75000
2914,75000
2915,75000
2916,75000
2917,84500
2918,84500
2919,146800
